EVA2_5_IN_HAVING

MySQL Shell 8.0.38

Copyright (c) 2016, 2024, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \connect --mc root@localhost
Creating a Classic session to 'root@localhost'
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 8
Server version: 8.0.39 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:3306 ssl  SQL > use sakila
Default schema set to `sakila`.
Fetching global names, object names from `sakila` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  sakila  SQL > use sakila;
Default schema set to `sakila`.
Fetching global names, object names from `sakila` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  sakila  SQL > select count(*) from payment;
+----------+
| count(*) |
+----------+
|    16044 |
+----------+
1 row in set (0.0314 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > desc payment;
+--------------+-------------------+------+-----+-------------------+-----------------------------------------------+
| Field        | Type              | Null | Key | Default           | Extra                                         |
+--------------+-------------------+------+-----+-------------------+-----------------------------------------------+
| payment_id   | smallint unsigned | NO   | PRI | NULL              | auto_increment                                |
| customer_id  | smallint unsigned | NO   | MUL | NULL              |                                               |
| staff_id     | tinyint unsigned  | NO   | MUL | NULL              |                                               |
| rental_id    | int               | YES  | MUL | NULL              |                                               |
| amount       | decimal(5,2)      | NO   |     | NULL              |                                               |
| payment_date | datetime          | NO   |     | NULL              |                                               |
| last_update  | timestamp         | YES  |     | CURRENT_TIMESTAMP | DEFAULT_GENERATED on update CURRENT_TIMESTAMP |
+--------------+-------------------+------+-----+-------------------+-----------------------------------------------+
7 rows in set (0.0042 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > select sum(amount) as total, customer_id
                                       -> from payment
                                       -> group by customer_id;
+--------+-------------+
| total  | customer_id |
|         508 |
|         510 |
|         513 |
|         514 |
|         516 |
|         517 |
|         519 |
|         520 |
|         521 |
|         522 |
|         525 |
|         526 |
|         529 |
|         530 |
|         531 |
|         532 |
|         536 |
|         537 |
|         538 |
|         541 |
|         542 |
|         544 |
|         545 |
|         550 |
|         551 |
|         552 |
|         556 |
|         559 |
|         561 |
|         563 |
|         564 |
|         565 |
|         567 |
|         568 |
|         569 |
|         570 |
|         571 |
|         574 |
|         575 |
|         576 |
|         577 |
|         578 |
|         579 |
|         582 |
|         584 |
|         590 |
|         593 |
|         599 |
+-------------+
599 rows in set (0.0025 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > select distinct(customer_id) from payment;
+-------------+
| customer_id |
+-------------+
|           1 |
|           2 |
|           3 |
|           4 |
|           5 |
|           6 |
|           7 |
|           8 |
|           9 |
|          10 |
|          11 |
|          12 |
|          13 |
|          14 |
|          15 |
|          16 |
|          17 |
|          18 |
|          19 |
|          20 |
|          21 |
|          22 |
|          23 |
|          24 |
|          25 |
|          26 |
|          27 |
|          28 |
|          29 |
|          30 |
|          31 |
|          32 |
|          33 |
|          34 |
|          35 |
|          36 |
|          37 |
|          38 |
|          39 |
|          40 |
|          41 |
|          42 |
|          43 |
|          44 |
|          45 |
|          46 |
|          47 |
|          48 |
|          49 |
|          50 |
|          51 |
|          52 |
|          53 |
|          54 |
|          55 |
|          56 |
|          57 |
|          58 |
|          59 |
|          60 |
|          61 |
|          62 |
|          63 |
|          64 |
|          65 |
|          66 |
|          67 |
|          68 |
|          69 |
|          70 |
|          71 |
|          72 |
|          73 |
|          74 |
|          75 |
|          76 |
|          77 |
|          78 |
|          79 |
|          80 |
|          81 |
|          82 |
|          83 |
|          84 |
|          85 |
|          86 |
|          87 |
|          88 |
|          89 |
|          90 |
|          91 |
|          92 |
|          93 |
|          94 |
|          95 |
|          96 |
|          97 |
|          98 |
|          99 |
|         100 |
|         101 |
|         102 |
|         103 |
|         104 |
|         105 |
|         106 |
|         107 |
|         108 |
|         109 |
|         110 |
|         111 |
|         112 |
|         113 |
|         114 |
|         115 |
|         116 |
|         117 |
|         118 |
|         119 |
|         120 |
|         121 |
|         122 |
|         123 |
|         124 |
|         125 |
|         126 |
|         127 |
|         128 |
|         129 |
|         130 |
|         131 |
|         132 |
|         133 |
|         134 |
|         135 |
|         136 |
|         137 |
|         138 |
|         139 |
|         140 |
|         141 |
|         142 |
|         143 |
|         144 |
|         145 |
|         146 |
|         147 |
|         148 |
|         149 |
|         150 |
|         151 |
|         152 |
|         153 |
|         154 |
|         155 |
|         156 |
|         157 |
|         158 |
|         159 |
|         160 |
|         161 |
|         162 |
|         163 |
|         164 |
|         165 |
|         166 |
|         167 |
|         168 |
|         169 |
|         170 |
|         171 |
|         172 |
|         173 |
|         174 |
|         175 |
|         176 |
|         177 |
|         178 |
|         179 |
|         180 |
|         181 |
|         182 |
|         183 |
|         184 |
|         185 |
|         186 |
|         187 |
|         188 |
|         189 |
|         190 |
|         191 |
|         192 |
|         193 |
|         194 |
|         195 |
|         196 |
|         197 |
|         198 |
|         199 |
|         200 |
|         201 |
|         202 |
|         203 |
|         204 |
|         205 |
|         206 |
|         207 |
|         208 |
|         209 |
|         210 |
|         211 |
|         212 |
|         213 |
|         214 |
|         215 |
|         216 |
|         217 |
|         218 |
|         219 |
|         220 |
|         221 |
|         222 |
|         223 |
|         224 |
|         225 |
|         226 |
|         227 |
|         228 |
|         229 |
|         230 |
|         231 |
|         232 |
|         233 |
|         234 |
|         235 |
|         236 |
|         237 |
|         238 |
|         239 |
|         240 |
|         241 |
|         242 |
|         243 |
|         244 |
|         245 |
|         246 |
|         247 |
|         248 |
|         249 |
|         250 |
|         251 |
|         252 |
|         253 |
|         254 |
|         255 |
|         256 |
|         257 |
|         258 |
|         259 |
|         260 |
|         261 |
|         262 |
|         263 |
|         264 |
|         265 |
|         266 |
|         267 |
|         268 |
|         269 |
|         270 |
|         271 |
|         272 |
|         273 |
|         274 |
|         275 |
|         276 |
|         277 |
|         278 |
|         279 |
|         280 |
|         281 |
|         282 |
|         283 |
|         284 |
|         285 |
|         286 |
|         287 |
|         288 |
|         289 |
|         290 |
|         291 |
|         292 |
|         293 |
|         294 |
|         295 |
|         296 |
|         297 |
|         298 |
|         299 |
|         300 |
|         301 |
|         302 |
|         303 |
|         304 |
|         305 |
|         306 |
|         307 |
|         308 |
|         309 |
|         310 |
|         311 |
|         312 |
|         313 |
|         314 |
|         315 |
|         316 |
|         317 |
|         318 |
|         319 |
|         320 |
|         321 |
|         322 |
|         323 |
|         324 |
|         325 |
|         326 |
|         327 |
|         328 |
|         329 |
|         330 |
|         331 |
|         332 |
|         333 |
|         334 |
|         335 |
|         336 |
|         337 |
|         338 |
|         339 |
|         340 |
|         341 |
|         342 |
|         343 |
|         344 |
|         345 |
|         346 |
|         347 |
|         348 |
|         349 |
|         350 |
|         351 |
|         352 |
|         353 |
|         354 |
|         355 |
|         356 |
|         357 |
|         358 |
|         359 |
|         360 |
|         361 |
|         362 |
|         363 |
|         364 |
|         365 |
|         366 |
|         367 |
|         368 |
|         369 |
|         370 |
|         371 |
|         372 |
|         373 |
|         374 |
|         375 |
|         376 |
|         377 |
|         378 |
|         379 |
|         380 |
|         381 |
|         382 |
|         383 |
|         384 |
|         385 |
|         386 |
|         387 |
|         388 |
|         389 |
|         390 |
|         391 |
|         392 |
|         393 |
|         394 |
|         395 |
|         396 |
|         397 |
|         398 |
|         399 |
|         400 |
|         401 |
|         402 |
|         403 |
|         404 |
|         405 |
|         406 |
|         407 |
|         408 |
|         409 |
|         410 |
|         411 |
|         412 |
|         413 |
|         414 |
|         415 |
|         416 |
|         417 |
|         418 |
|         419 |
|         420 |
|         421 |
|         422 |
|         423 |
|         424 |
|         425 |
|         426 |
|         427 |
|         428 |
|         429 |
|         430 |
|         431 |
|         432 |
|         433 |
|         434 |
|         435 |
|         436 |
|         437 |
|         438 |
|         439 |
|         440 |
|         441 |
|         442 |
|         443 |
|         444 |
|         445 |
|         446 |
|         447 |
|         448 |
|         449 |
|         450 |
|         451 |
|         452 |
|         453 |
|         454 |
|         455 |
|         456 |
|         457 |
|         458 |
|         459 |
|         460 |
|         461 |
|         462 |
|         463 |
|         464 |
|         465 |
|         466 |
|         467 |
|         468 |
|         469 |
|         470 |
|         471 |
|         472 |
|         473 |
|         474 |
|         475 |
|         476 |
|         477 |
|         478 |
|         479 |
|         480 |
|         481 |
|         482 |
|         483 |
|         484 |
|         485 |
|         486 |
|         487 |
|         488 |
|         489 |
|         490 |
|         491 |
|         492 |
|         493 |
|         494 |
|         495 |
|         496 |
|         497 |
|         498 |
|         499 |
|         500 |
|         501 |
|         502 |
|         503 |
|         504 |
|         505 |
|         506 |
|         507 |
|         508 |
|         509 |
|         510 |
|         511 |
|         512 |
|         513 |
|         514 |
|         515 |
|         516 |
|         517 |
|         518 |
|         519 |
|         520 |
|         521 |
|         522 |
|         523 |
|         524 |
|         525 |
|         526 |
|         527 |
|         528 |
|         529 |
|         530 |
|         531 |
|         532 |
|         533 |
|         534 |
|         535 |
|         536 |
|         537 |
|         538 |
|         539 |
|         540 |
|         541 |
|         542 |
|         543 |
|         544 |
|         545 |
|         546 |
|         547 |
|         548 |
|         549 |
|         550 |
|         551 |
|         552 |
|         553 |
|         554 |
|         555 |
|         556 |
|         557 |
|         558 |
|         559 |
|         560 |
|         561 |
|         562 |
|         563 |
|         564 |
|         565 |
|         566 |
|         567 |
|         568 |
|         569 |
|         570 |
|         571 |
|         572 |
|         573 |
|         574 |
|         575 |
|         576 |
|         577 |
|         578 |
|         579 |
|         580 |
|         581 |
|         582 |
|         583 |
|         584 |
|         585 |
|         586 |
|         587 |
|         588 |
|         589 |
|         590 |
|         591 |
|         592 |
|         593 |
|         594 |
|         595 |
|         596 |
|         597 |
|         598 |
|         599 |
+-------------+
599 rows in set (0.0020 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > select count(*) from customer;
+----------+
| count(*) |
+----------+
|      599 |
+----------+
1 row in set (0.0011 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > insert into customer(store_id, first_name, last_name, address_id, active, create_date) value (
                                       -> 1,"Juan", "Perez",1,1,"1990-01-25")
                                       -> ;
Query OK, 1 row affected (0.0478 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > select * from customer where firts_name = "Juan";
ERROR: 1054 (42S22): Unknown column 'firts_name' in 'where clause'
 MySQL  localhost:3306 ssl  sakila  SQL > select * from customer where first_name = "Juan";
+-------------+----------+------------+-----------+--------------------------------+------------+--------+---------------------+---------------------+
| customer_id | store_id | first_name | last_name | email                          | address_id | active | create_date         | last_update         |
+-------------+----------+------------+-----------+--------------------------------+------------+--------+---------------------+---------------------+
|         350 |        1 | JUAN       | FRALEY    | JUAN.FRALEY@sakilacustomer.org |        355 |      1 | 2006-02-14 22:04:37 | 2006-02-15 04:57:20 |
|         600 |        1 | Juan       | Perez     | NULL                           |          1 |      1 | 2024-10-02 19:21:36 | 2024-10-02 19:21:36 |
+-------------+----------+------------+-----------+--------------------------------+------------+--------+---------------------+---------------------+
2 rows in set (0.0034 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > select distinct(customer_id) from payment;
+-------------+
| customer_id |
+-------------+
|           1 |
|           2 |
|           3 |
|           4 |
|           5 |
|           6 |
|           7 |
|           8 |
|           9 |
|          10 |
|          11 |
|          12 |
|          13 |
|          14 |
|          15 |
|          16 |
|          17 |
|          18 |
|          19 |
|          20 |
|          21 |
|          22 |
|          23 |
|          24 |
|          25 |
|          26 |
|          27 |
|          28 |
|          29 |
|          30 |
|          31 |
|          32 |
|          33 |
|          34 |
|          35 |
|          36 |
|          37 |
|          38 |
|          39 |
|          40 |
|          41 |
|          42 |
|          43 |
|          44 |
|          45 |
|          46 |
|          47 |
|          48 |
|          49 |
|          50 |
|          51 |
|          52 |
|          53 |
|          54 |
|          55 |
|          56 |
|          57 |
|          58 |
|          59 |
|          60 |
|          61 |
|          62 |
|          63 |
|          64 |
|          65 |
|          66 |
|          67 |
|          68 |
|          69 |
|          70 |
|          71 |
|          72 |
|          73 |
|          74 |
|          75 |
|          76 |
|          77 |
|          78 |
|          79 |
|          80 |
|          81 |
|          82 |
|          83 |
|          84 |
|          85 |
|          86 |
|          87 |
|          88 |
|          89 |
|          90 |
|          91 |
|          92 |
|          93 |
|          94 |
|          95 |
|          96 |
|          97 |
|          98 |
|          99 |
|         100 |
|         101 |
|         102 |
|         103 |
|         104 |
|         105 |
|         106 |
|         107 |
|         108 |
|         109 |
|         110 |
|         111 |
|         112 |
|         113 |
|         114 |
|         115 |
|         116 |
|         117 |
|         118 |
|         119 |
|         120 |
|         121 |
|         122 |
|         123 |
|         124 |
|         125 |
|         126 |
|         127 |
|         128 |
|         129 |
|         130 |
|         131 |
|         132 |
|         133 |
|         134 |
|         135 |
|         136 |
|         137 |
|         138 |
|         139 |
|         140 |
|         141 |
|         142 |
|         143 |
|         144 |
|         145 |
|         146 |
|         147 |
|         148 |
|         149 |
|         150 |
|         151 |
|         152 |
|         153 |
|         154 |
|         155 |
|         156 |
|         157 |
|         158 |
|         159 |
|         160 |
|         161 |
|         162 |
|         163 |
|         164 |
|         165 |
|         166 |
|         167 |
|         168 |
|         169 |
|         170 |
|         171 |
|         172 |
|         173 |
|         174 |
|         175 |
|         176 |
|         177 |
|         178 |
|         179 |
|         180 |
|         181 |
|         182 |
|         183 |
|         184 |
|         185 |
|         186 |
|         187 |
|         188 |
|         189 |
|         190 |
|         191 |
|         192 |
|         193 |
|         194 |
|         195 |
|         196 |
|         197 |
|         198 |
|         199 |
|         200 |
|         201 |
|         202 |
|         203 |
|         204 |
|         205 |
|         206 |
|         207 |
|         208 |
|         209 |
|         210 |
|         211 |
|         212 |
|         213 |
|         214 |
|         215 |
|         216 |
|         217 |
|         218 |
|         219 |
|         220 |
|         221 |
|         222 |
|         223 |
|         224 |
|         225 |
|         226 |
|         227 |
|         228 |
|         229 |
|         230 |
|         231 |
|         232 |
|         233 |
|         234 |
|         235 |
|         236 |
|         237 |
|         238 |
|         239 |
|         240 |
|         241 |
|         242 |
|         243 |
|         244 |
|         245 |
|         246 |
|         247 |
|         248 |
|         249 |
|         250 |
|         251 |
|         252 |
|         253 |
|         254 |
|         255 |
|         256 |
|         257 |
|         258 |
|         259 |
|         260 |
|         261 |
|         262 |
|         263 |
|         264 |
|         265 |
|         266 |
|         267 |
|         268 |
|         269 |
|         270 |
|         271 |
|         272 |
|         273 |
|         274 |
|         275 |
|         276 |
|         277 |
|         278 |
|         279 |
|         280 |
|         281 |
|         282 |
|         283 |
|         284 |
|         285 |
|         286 |
|         287 |
|         288 |
|         289 |
|         290 |
|         291 |
|         292 |
|         293 |
|         294 |
|         295 |
|         296 |
|         297 |
|         298 |
|         299 |
|         300 |
|         301 |
|         302 |
|         303 |
|         304 |
|         305 |
|         306 |
|         307 |
|         308 |
|         309 |
|         310 |
|         311 |
|         312 |
|         313 |
|         314 |
|         315 |
|         316 |
|         317 |
|         318 |
|         319 |
|         320 |
|         321 |
|         322 |
|         323 |
|         324 |
|         325 |
|         326 |
|         327 |
|         328 |
|         329 |
|         330 |
|         331 |
|         332 |
|         333 |
|         334 |
|         335 |
|         336 |
|         337 |
|         338 |
|         339 |
|         340 |
|         341 |
|         342 |
|         343 |
|         344 |
|         345 |
|         346 |
|         347 |
|         348 |
|         349 |
|         350 |
|         351 |
|         352 |
|         353 |
|         354 |
|         355 |
|         356 |
|         357 |
|         358 |
|         359 |
|         360 |
|         361 |
|         362 |
|         363 |
|         364 |
|         365 |
|         366 |
|         367 |
|         368 |
|         369 |
|         370 |
|         371 |
|         372 |
|         373 |
|         374 |
|         375 |
|         376 |
|         377 |
|         378 |
|         379 |
|         380 |
|         381 |
|         382 |
|         383 |
|         384 |
|         385 |
|         386 |
|         387 |
|         388 |
|         389 |
|         390 |
|         391 |
|         392 |
|         393 |
|         394 |
|         395 |
|         396 |
|         397 |
|         398 |
|         399 |
|         400 |
|         401 |
|         402 |
|         403 |
|         404 |
|         405 |
|         406 |
|         407 |
|         408 |
|         409 |
|         410 |
|         411 |
|         412 |
|         413 |
|         414 |
|         415 |
|         416 |
|         417 |
|         418 |
|         419 |
|         420 |
|         421 |
|         422 |
|         423 |
|         424 |
|         425 |
|         426 |
|         427 |
|         428 |
|         429 |
|         430 |
|         431 |
|         432 |
|         433 |
|         434 |
|         435 |
|         436 |
|         437 |
|         438 |
|         439 |
|         440 |
|         441 |
|         442 |
|         443 |
|         444 |
|         445 |
|         446 |
|         447 |
|         448 |
|         449 |
|         450 |
|         451 |
|         452 |
|         453 |
|         454 |
|         455 |
|         456 |
|         457 |
|         458 |
|         459 |
|         460 |
|         461 |
|         462 |
|         463 |
|         464 |
|         465 |
|         466 |
|         467 |
|         468 |
|         469 |
|         470 |
|         471 |
|         472 |
|         473 |
|         474 |
|         475 |
|         476 |
|         477 |
|         478 |
|         479 |
|         480 |
|         481 |
|         482 |
|         483 |
|         484 |
|         485 |
|         486 |
|         487 |
|         488 |
|         489 |
|         490 |
|         491 |
|         492 |
|         493 |
|         494 |
|         495 |
|         496 |
|         497 |
|         498 |
|         499 |
|         500 |
|         501 |
|         502 |
|         503 |
|         504 |
|         505 |
|         506 |
|         507 |
|         508 |
|         509 |
|         510 |
|         511 |
|         512 |
|         513 |
|         514 |
|         515 |
|         516 |
|         517 |
|         518 |
|         519 |
|         520 |
|         521 |
|         522 |
|         523 |
|         524 |
|         525 |
|         526 |
|         527 |
|         528 |
|         529 |
|         530 |
|         531 |
|         532 |
|         533 |
|         534 |
|         535 |
|         536 |
|         537 |
|         538 |
|         539 |
|         540 |
|         541 |
|         542 |
|         543 |
|         544 |
|         545 |
|         546 |
|         547 |
|         548 |
|         549 |
|         550 |
|         551 |
|         552 |
|         553 |
|         554 |
|         555 |
|         556 |
|         557 |
|         558 |
|         559 |
|         560 |
|         561 |
|         562 |
|         563 |
|         564 |
|         565 |
|         566 |
|         567 |
|         568 |
|         569 |
|         570 |
|         571 |
|         572 |
|         573 |
|         574 |
|         575 |
|         576 |
|         577 |
|         578 |
|         579 |
|         580 |
|         581 |
|         582 |
|         583 |
|         584 |
|         585 |
|         586 |
|         587 |
|         588 |
|         589 |
|         590 |
|         591 |
|         592 |
|         593 |
|         594 |
|         595 |
|         596 |
|         597 |
|         598 |
|         599 |
+-------------+
599 rows in set (0.0028 sec)
 MySQL  localhost:3306 ssl  sakila  SQL > select customer_id, first_name, last_name
                                       -> from customer
                                       -> where customer_id in (
                                       -> select distinct(customer_id)
                                       -> from payment);
+-------------+-------------+--------------+
| customer_id | first_name  | last_name    |
+-------------+-------------+--------------+
|           1 | MARY        | SMITH        |
|           2 | PATRICIA    | JOHNSON      |
|           3 | LINDA       | WILLIAMS     |
|           4 | BARBARA     | JONES        |
|           5 | ELIZABETH   | BROWN        |
|           6 | JENNIFER    | DAVIS        |
|           7 | MARIA       | MILLER       |
|           8 | SUSAN       | WILSON       |
|           9 | MARGARET    | MOORE        |
|          10 | DOROTHY     | TAYLOR       |
|          11 | LISA        | ANDERSON     |
|          12 | NANCY       | THOMAS       |
|          13 | KAREN       | JACKSON      |
|          14 | BETTY       | WHITE        |
|          15 | HELEN       | HARRIS       |
|          16 | SANDRA      | MARTIN       |
|          17 | DONNA       | THOMPSON     |
|          18 | CAROL       | GARCIA       |
|          19 | RUTH        | MARTINEZ     |
|          20 | SHARON      | ROBINSON     |
|          21 | MICHELLE    | CLARK        |
|          22 | LAURA       | RODRIGUEZ    |
|          23 | SARAH       | LEWIS        |
|          24 | KIMBERLY    | LEE          |
|          25 | DEBORAH     | WALKER       |
|          26 | JESSICA     | HALL         |
|          27 | SHIRLEY     | ALLEN        |
|          28 | CYNTHIA     | YOUNG        |
|          29 | ANGELA      | HERNANDEZ    |
|          30 | MELISSA     | KING         |
|          31 | BRENDA      | WRIGHT       |
|          32 | AMY         | LOPEZ        |
|          33 | ANNA        | HILL         |
|          34 | REBECCA     | SCOTT        |
|          35 | VIRGINIA    | GREEN        |
|          36 | KATHLEEN    | ADAMS        |
|          37 | PAMELA      | BAKER        |
|          38 | MARTHA      | GONZALEZ     |
|          39 | DEBRA       | NELSON       |
|          40 | AMANDA      | CARTER       |
|          41 | STEPHANIE   | MITCHELL     |
|          42 | CAROLYN     | PEREZ        |
|          43 | CHRISTINE   | ROBERTS      |
|          44 | MARIE       | TURNER       |
|          45 | JANET       | PHILLIPS     |
|          46 | CATHERINE   | CAMPBELL     |
|          47 | FRANCES     | PARKER       |
|          48 | ANN         | EVANS        |
|          49 | JOYCE       | EDWARDS      |
|          50 | DIANE       | COLLINS      |
|          51 | ALICE       | STEWART      |
|          52 | JULIE       | SANCHEZ      |
|          53 | HEATHER     | MORRIS       |
|          54 | TERESA      | ROGERS       |
|          55 | DORIS       | REED         |
|          56 | GLORIA      | COOK         |
|          57 | EVELYN      | MORGAN       |
|          58 | JEAN        | BELL         |
|          59 | CHERYL      | MURPHY       |
|          60 | MILDRED     | BAILEY       |
|          61 | KATHERINE   | RIVERA       |
|          62 | JOAN        | COOPER       |
|          63 | ASHLEY      | RICHARDSON   |
|          64 | JUDITH      | COX          |
|          65 | ROSE        | HOWARD       |
|          66 | JANICE      | WARD         |
|          67 | KELLY       | TORRES       |
|          68 | NICOLE      | PETERSON     |
|          69 | JUDY        | GRAY         |
|          70 | CHRISTINA   | RAMIREZ      |
|          71 | KATHY       | JAMES        |
|          72 | THERESA     | WATSON       |
|          73 | BEVERLY     | BROOKS       |
|          74 | DENISE      | KELLY        |
|          75 | TAMMY       | SANDERS      |
|          76 | IRENE       | PRICE        |
|          77 | JANE        | BENNETT      |
|          78 | LORI        | WOOD         |
|          79 | RACHEL      | BARNES       |
|          80 | MARILYN     | ROSS         |
|          81 | ANDREA      | HENDERSON    |
|          82 | KATHRYN     | COLEMAN      |
|          83 | LOUISE      | JENKINS      |
|          84 | SARA        | PERRY        |
|          85 | ANNE        | POWELL       |
|          86 | JACQUELINE  | LONG         |
|          87 | WANDA       | PATTERSON    |
|          88 | BONNIE      | HUGHES       |
|          89 | JULIA       | FLORES       |
|          90 | RUBY        | WASHINGTON   |
|          91 | LOIS        | BUTLER       |
|          92 | TINA        | SIMMONS      |
|          93 | PHYLLIS     | FOSTER       |
|          94 | NORMA       | GONZALES     |
|          95 | PAULA       | BRYANT       |
|          96 | DIANA       | ALEXANDER    |
|          97 | ANNIE       | RUSSELL      |
|          98 | LILLIAN     | GRIFFIN      |
|          99 | EMILY       | DIAZ         |
|         100 | ROBIN       | HAYES        |
|         101 | PEGGY       | MYERS        |
|         102 | CRYSTAL     | FORD         |
|         103 | GLADYS      | HAMILTON     |
|         104 | RITA        | GRAHAM       |
|         105 | DAWN        | SULLIVAN     |
|         106 | CONNIE      | WALLACE      |
|         107 | FLORENCE    | WOODS        |
|         108 | TRACY       | COLE         |
|         109 | EDNA        | WEST         |
|         110 | TIFFANY     | JORDAN       |
|         111 | CARMEN      | OWENS        |
|         112 | ROSA        | REYNOLDS     |
|         113 | CINDY       | FISHER       |
|         114 | GRACE       | ELLIS        |
|         115 | WENDY       | HARRISON     |
|         116 | VICTORIA    | GIBSON       |
|         117 | EDITH       | MCDONALD     |
|         118 | KIM         | CRUZ         |
|         119 | SHERRY      | MARSHALL     |
|         120 | SYLVIA      | ORTIZ        |
|         121 | JOSEPHINE   | GOMEZ        |
|         122 | THELMA      | MURRAY       |
|         123 | SHANNON     | FREEMAN      |
|         124 | SHEILA      | WELLS        |
|         125 | ETHEL       | WEBB         |
|         126 | ELLEN       | SIMPSON      |
|         127 | ELAINE      | STEVENS      |
|         128 | MARJORIE    | TUCKER       |
|         129 | CARRIE      | PORTER       |
|         130 | CHARLOTTE   | HUNTER       |
|         131 | MONICA      | HICKS        |
|         132 | ESTHER      | CRAWFORD     |
|         133 | PAULINE     | HENRY        |
|         134 | EMMA        | BOYD         |
|         135 | JUANITA     | MASON        |
|         136 | ANITA       | MORALES      |
|         137 | RHONDA      | KENNEDY      |
|         138 | HAZEL       | WARREN       |
|         139 | AMBER       | DIXON        |
|         140 | EVA         | RAMOS        |
|         141 | DEBBIE      | REYES        |
|         142 | APRIL       | BURNS        |
|         143 | LESLIE      | GORDON       |
|         144 | CLARA       | SHAW         |
|         145 | LUCILLE     | HOLMES       |
|         146 | JAMIE       | RICE         |
|         147 | JOANNE      | ROBERTSON    |
|         148 | ELEANOR     | HUNT         |
|         149 | VALERIE     | BLACK        |
|         150 | DANIELLE    | DANIELS      |
|         151 | MEGAN       | PALMER       |
|         152 | ALICIA      | MILLS        |
|         153 | SUZANNE     | NICHOLS      |
|         154 | MICHELE     | GRANT        |
|         155 | GAIL        | KNIGHT       |
|         156 | BERTHA      | FERGUSON     |
|         157 | DARLENE     | ROSE         |
|         158 | VERONICA    | STONE        |
|         159 | JILL        | HAWKINS      |
|         160 | ERIN        | DUNN         |
|         161 | GERALDINE   | PERKINS      |
|         162 | LAUREN      | HUDSON       |
|         163 | CATHY       | SPENCER      |
|         164 | JOANN       | GARDNER      |
|         165 | LORRAINE    | STEPHENS     |
|         166 | LYNN        | PAYNE        |
|         167 | SALLY       | PIERCE       |
|         168 | REGINA      | BERRY        |
|         169 | ERICA       | MATTHEWS     |
|         170 | BEATRICE    | ARNOLD       |
|         171 | DOLORES     | WAGNER       |
|         172 | BERNICE     | WILLIS       |
|         173 | AUDREY      | RAY          |
|         174 | YVONNE      | WATKINS      |
|         175 | ANNETTE     | OLSON        |
|         176 | JUNE        | CARROLL      |
|         177 | SAMANTHA    | DUNCAN       |
|         178 | MARION      | SNYDER       |
|         179 | DANA        | HART         |
|         180 | STACY       | CUNNINGHAM   |
|         181 | ANA         | BRADLEY      |
|         182 | RENEE       | LANE         |
|         183 | IDA         | ANDREWS      |
|         184 | VIVIAN      | RUIZ         |
|         185 | ROBERTA     | HARPER       |
|         186 | HOLLY       | FOX          |
|         187 | BRITTANY    | RILEY        |
|         188 | MELANIE     | ARMSTRONG    |
|         189 | LORETTA     | CARPENTER    |
|         190 | YOLANDA     | WEAVER       |
|         191 | JEANETTE    | GREENE       |
|         192 | LAURIE      | LAWRENCE     |
|         193 | KATIE       | ELLIOTT      |
|         194 | KRISTEN     | CHAVEZ       |
|         195 | VANESSA     | SIMS         |
|         196 | ALMA        | AUSTIN       |
|         197 | SUE         | PETERS       |
|         198 | ELSIE       | KELLEY       |
|         199 | BETH        | FRANKLIN     |
|         200 | JEANNE      | LAWSON       |
|         201 | VICKI       | FIELDS       |
|         202 | CARLA       | GUTIERREZ    |
|         203 | TARA        | RYAN         |
|         204 | ROSEMARY    | SCHMIDT      |
|         205 | EILEEN      | CARR         |
|         206 | TERRI       | VASQUEZ      |
|         207 | GERTRUDE    | CASTILLO     |
|         208 | LUCY        | WHEELER      |
|         209 | TONYA       | CHAPMAN      |
|         210 | ELLA        | OLIVER       |
|         211 | STACEY      | MONTGOMERY   |
|         212 | WILMA       | RICHARDS     |
|         213 | GINA        | WILLIAMSON   |
|         214 | KRISTIN     | JOHNSTON     |
|         215 | JESSIE      | BANKS        |
|         216 | NATALIE     | MEYER        |
|         217 | AGNES       | BISHOP       |
|         218 | VERA        | MCCOY        |
|         219 | WILLIE      | HOWELL       |
|         220 | CHARLENE    | ALVAREZ      |
|         221 | BESSIE      | MORRISON     |
|         222 | DELORES     | HANSEN       |
|         223 | MELINDA     | FERNANDEZ    |
|         224 | PEARL       | GARZA        |
|         225 | ARLENE      | HARVEY       |
|         226 | MAUREEN     | LITTLE       |
|         227 | COLLEEN     | BURTON       |
|         228 | ALLISON     | STANLEY      |
|         229 | TAMARA      | NGUYEN       |
|         230 | JOY         | GEORGE       |
|         231 | GEORGIA     | JACOBS       |
